timestamp,sector,energy_kWh,temperature_C,holiday_flag,carbon_kgCO2e,anomaly_flag
2024-01-03 02:00:00,Mixed,0.2504,5.08,0,0.0991584,0
2024-01-03 03:00:00,Mixed,0.2512,5.180000000000001,0,0.09947519999999999,0
2024-01-03 04:00:00,Mixed,0.2774,5.46,0,0.10985039999999999,0
2024-01-03 05:00:00,Mixed,0.4484,2.58,0,0.1775664,0
2024-01-03 06:00:00,Mixed,0.732,6.619999999999999,0,0.289872,0
2024-01-03 07:00:00,Mixed,1.0528,7.639999999999999,0,0.41690879999999997,0
2024-01-03 08:00:00,Mixed,1.1412,9.3,0,0.45191519999999996,0
2024-01-03 09:00:00,Mixed,1.0292000000000001,10.399999999999999,0,0.40756320000000007,0
2024-01-03 10:00:00,Mixed,0.8360000000000001,11.6,0,0.331056,0
2024-01-03 11:00:00,Mixed,0.7722,12.66,0,0.3057912,0
2024-01-03 12:00:00,Mixed,0.7612000000000001,12.68,0,0.30143520000000007,0
2024-01-03 13:00:00,Mixed,0.6912,15.54,0,0.27371520000000005,0
2024-01-03 14:00:00,Mixed,0.7318,16.52,0,0.2897928,0
2024-01-03 15:00:00,Mixed,0.7990000000000002,13.8,0,0.3164040000000001,0
2024-01-03 16:00:00,Mixed,0.8276000000000001,14.18,0,0.32772960000000007,0
2024-01-03 17:00:00,Mixed,0.9248000000000001,15.5,0,0.36622080000000007,0
2024-01-03 18:00:00,Mixed,0.8094,13.64,0,0.3205224,0
2024-01-03 19:00:00,Mixed,0.6509999999999999,12.64,0,0.25779599999999997,0
2024-01-03 20:00:00,Mixed,0.493,10.34,0,0.195228,0
2024-01-03 21:00:00,Mixed,0.4436,11.52,0,0.17566559999999998,0
2024-01-03 22:00:00,Mixed,0.3668,7.700000000000001,0,0.14525280000000002,0
2024-01-03 23:00:00,Mixed,0.37459999999999993,9.84,0,0.14834159999999996,0
2024-01-04 00:00:00,Mixed,0.5108,7.96,0,0.2022768,0
2024-01-04 01:00:00,Mixed,0.442,4.6,0,0.17503200000000002,0
2024-01-04 02:00:00,Mixed,0.28,5.84,0,0.11088,0
2024-01-04 03:00:00,Mixed,0.2696,4.2,0,0.1067616,0
2024-01-04 04:00:00,Mixed,0.45439999999999997,5.2,0,0.1799424,0
2024-01-04 05:00:00,Mixed,0.5072000000000001,5.76,0,0.20085120000000004,0
2024-01-04 06:00:00,Mixed,0.8473999999999999,6.62,0,0.33557039999999994,0
2024-01-04 07:00:00,Mixed,1.1108,6.66,0,0.4398768,0
2024-01-04 08:00:00,Mixed,1.2126000000000001,6.699999999999999,0,0.48018960000000005,0
2024-01-04 09:00:00,Mixed,0.9895999999999999,11.44,0,0.3918816,0
2024-01-04 10:00:00,Mixed,0.8224,11.200000000000001,0,0.3256704,0
2024-01-04 11:00:00,Mixed,0.7314,13.54,0,0.2896344,0
2024-01-04 12:00:00,Mixed,0.7002,13.5,0,0.2772792,0
2024-01-04 13:00:00,Mixed,0.8248,14.059999999999999,0,0.3266208,0
2024-01-04 14:00:00,Mixed,0.677,13.96,0,0.26809200000000005,0
2024-01-04 15:00:00,Mixed,0.7142000000000001,15.18,0,0.28282320000000005,0
2024-01-04 16:00:00,Mixed,0.9304,15.120000000000001,0,0.3684384,0
2024-01-04 17:00:00,Mixed,0.9565999999999999,12.92,0,0.3788136,0
2024-01-04 18:00:00,Mixed,0.8734,12.98,0,0.3458664,0
2024-01-04 19:00:00,Mixed,0.6628,13.26,0,0.2624688,0
2024-01-04 20:00:00,Mixed,0.44099999999999995,11.36,0,0.17463599999999996,0
2024-01-04 21:00:00,Mixed,0.3128,9.379999999999999,0,0.1238688,0
2024-01-04 22:00:00,Mixed,0.4214,7.359999999999999,0,0.1668744,0
2024-01-04 23:00:00,Mixed,0.43679999999999997,9.08,0,0.17297279999999998,0
2024-01-05 00:00:00,Mixed,0.45599999999999996,6.6,0,0.180576,0
2024-01-05 01:00:00,Mixed,0.33140000000000003,4.0600000000000005,0,0.13123440000000003,0
2024-01-05 02:00:00,Mixed,0.2188,2.8999999999999995,0,0.08664480000000001,0
2024-01-05 03:00:00,Mixed,0.1754,6.4,0,0.0694584,0
2024-01-05 04:00:00,Mixed,0.3782,4.16,0,0.1497672,0
2024-01-05 05:00:00,Mixed,0.44000000000000006,5.18,0,0.17424,0
2024-01-05 06:00:00,Mixed,0.8048000000000001,4.08,0,0.3187008,0
2024-01-05 07:00:00,Mixed,1.0882,7.0,0,0.4309272,0
2024-01-05 08:00:00,Mixed,1.0608,7.02,0,0.4200768,0
2024-01-05 09:00:00,Mixed,0.9642,9.32,0,0.3818232,0
2024-01-05 10:00:00,Mixed,0.8044,11.3,0,0.3185424,0
2024-01-05 11:00:00,Mixed,0.7162,11.84,0,0.28361519999999996,0
2024-01-05 12:00:00,Mixed,0.8398000000000001,12.559999999999999,0,0.33256080000000005,0
2024-01-05 13:00:00,Mixed,0.8640000000000001,13.3,0,0.34214400000000006,0
2024-01-05 14:00:00,Mixed,0.6262,14.2,0,0.2479752,0
2024-01-05 15:00:00,Mixed,0.7252000000000001,14.059999999999999,0,0.2871792,0
2024-01-05 16:00:00,Mixed,0.9778,14.219999999999999,0,0.3872088,0
2024-01-05 17:00:00,Mixed,0.7666,14.18,0,0.3035736,0
2024-01-05 18:00:00,Mixed,0.8144,14.0,0,0.3225024,0
2024-01-05 19:00:00,Mixed,0.5588,11.08,0,0.2212848,0
2024-01-05 20:00:00,Mixed,0.5486,10.440000000000001,0,0.21724559999999998,0
2024-01-05 21:00:00,Mixed,0.45320000000000005,12.46,0,0.17946720000000002,0
2024-01-05 22:00:00,Mixed,0.4606,10.440000000000001,0,0.18239760000000002,0
2024-01-05 23:00:00,Mixed,0.3812,6.9,0,0.15095519999999998,0
2024-01-06 00:00:00,Mixed,0.4458,6.220000000000001,0,0.1765368,0
2024-01-06 01:00:00,Mixed,0.5456,7.04,0,0.2160576,0
2024-01-06 02:00:00,Mixed,0.275,7.6,0,0.10890000000000001,0
2024-01-06 03:00:00,Mixed,0.2222,5.840000000000001,0,0.0879912,0
2024-01-06 04:00:00,Mixed,0.2954,4.859999999999999,0,0.1169784,0
2024-01-06 05:00:00,Mixed,0.3726,5.62,0,0.1475496,0
2024-01-06 06:00:00,Mixed,0.5024,5.2,0,0.19895039999999997,0
2024-01-06 07:00:00,Mixed,0.7829999999999999,6.32,0,0.310068,0
2024-01-06 08:00:00,Mixed,0.8458,10.96,0,0.3349368,0
2024-01-06 09:00:00,Mixed,0.7846,7.92,0,0.31070159999999997,0
2024-01-06 10:00:00,Mixed,0.5042,11.8,0,0.19966319999999999,0
2024-01-06 11:00:00,Mixed,0.4524,12.379999999999999,0,0.17915040000000002,0
2024-01-06 12:00:00,Mixed,0.4722,13.32,0,0.1869912,0
2024-01-06 13:00:00,Mixed,0.439,14.52,0,0.173844,0
2024-01-06 14:00:00,Mixed,0.4992,14.899999999999999,0,0.1976832,0
2024-01-06 15:00:00,Mixed,0.5904,14.379999999999999,0,0.23379840000000002,0
2024-01-06 16:00:00,Mixed,0.6098,15.66,0,0.24148080000000002,0
2024-01-06 17:00:00,Mixed,0.5406,15.3,0,0.21407759999999998,0
2024-01-06 18:00:00,Mixed,0.757,12.5,0,0.299772,0
2024-01-06 19:00:00,Mixed,0.6182,11.5,0,0.2448072,0
2024-01-06 20:00:00,Mixed,0.4718,12.099999999999998,0,0.1868328,0
2024-01-06 21:00:00,Mixed,0.3986,10.34,0,0.1578456,0
2024-01-06 22:00:00,Mixed,0.4354,8.02,0,0.1724184,0
2024-01-06 23:00:00,Mixed,0.458,7.46,0,0.181368,0
2024-01-07 00:00:00,Mixed,0.5424,5.56,0,0.2147904,0
2024-01-07 01:00:00,Mixed,0.3674,4.68,0,0.1454904,0
2024-01-07 02:00:00,Mixed,0.3644,5.32,0,0.1443024,0
2024-01-07 03:00:00,Mixed,0.22860000000000003,4.48,0,0.09052560000000001,0
2024-01-07 04:00:00,Mixed,0.30619999999999997,6.22,0,0.1212552,0
2024-01-07 05:00:00,Mixed,0.2468,6.58,0,0.0977328,0
2024-01-07 06:00:00,Mixed,0.4588,7.28,0,0.1816848,0
2024-01-07 07:00:00,Mixed,0.59,8.96,0,0.23364,0
2024-01-07 08:00:00,Mixed,0.6911999999999999,10.58,0,0.2737152,0
2024-01-07 09:00:00,Mixed,0.6055999999999999,8.8,0,0.23981759999999996,0
2024-01-07 10:00:00,Mixed,0.40700000000000003,11.580000000000002,0,0.16117200000000004,0
2024-01-07 11:00:00,Mixed,0.37679999999999997,14.14,0,0.14921279999999998,0
2024-01-07 12:00:00,Mixed,0.4906,15.879999999999999,0,0.19427759999999997,0
2024-01-07 13:00:00,Mixed,0.3376,15.32,0,0.13368960000000002,0
2024-01-07 14:00:00,Mixed,0.44179999999999997,14.82,0,0.1749528,0
2024-01-07 15:00:00,Mixed,0.5824,14.9,0,0.2306304,0
2024-01-07 16:00:00,Mixed,0.498,15.600000000000001,0,0.197208,0
2024-01-07 17:00:00,Mixed,0.875,13.579999999999998,0,0.3465,0
2024-01-07 18:00:00,Mixed,0.6898,13.1,0,0.2731608,0
2024-01-07 19:00:00,Mixed,0.5726,11.18,0,0.2267496,0
2024-01-07 20:00:00,Mixed,0.325,10.08,0,0.1287,0
2024-01-07 21:00:00,Mixed,0.4022,7.68,0,0.1592712,0
2024-01-07 22:00:00,Mixed,0.3962,8.879999999999999,0,0.15689519999999998,0
2024-01-07 23:00:00,Mixed,0.3044,6.1,0,0.1205424,0
2024-01-08 00:00:00,Mixed,0.5269999999999999,7.04,0,0.208692,0
2024-01-08 01:00:00,Mixed,0.3418,5.46,0,0.1353528,0
2024-01-08 02:00:00,Mixed,0.2798,4.82,0,0.11080079999999999,0
2024-01-08 03:00:00,Mixed,0.18779999999999997,8.16,0,0.0743688,0
2024-01-08 04:00:00,Mixed,0.24259999999999998,5.56,0,0.09606959999999999,0
2024-01-08 05:00:00,Mixed,0.48219999999999996,4.779999999999999,0,0.19095119999999996,0
2024-01-08 06:00:00,Mixed,0.7818,7.859999999999999,0,0.3095928,0
2024-01-08 07:00:00,Mixed,1.1198,7.06,0,0.44344079999999997,0
2024-01-08 08:00:00,Mixed,1.0764,8.86,0,0.42625440000000003,0
2024-01-08 09:00:00,Mixed,0.8472000000000001,10.16,0,0.33549120000000004,0
2024-01-08 10:00:00,Mixed,0.8606,12.18,0,0.3407976,0
2024-01-08 11:00:00,Mixed,0.8412,13.48,0,0.33311519999999994,0
2024-01-08 12:00:00,Mixed,0.7514,14.88,0,0.2975544,0
2024-01-08 13:00:00,Mixed,0.8408,14.879999999999999,0,0.3329568,0
2024-01-08 14:00:00,Mixed,0.6466000000000001,13.280000000000001,0,0.2560536,0
2024-01-08 15:00:00,Mixed,0.7518,14.02,0,0.2977128,0
2024-01-08 16:00:00,Mixed,0.8098000000000001,14.86,0,0.32068080000000004,0
2024-01-08 17:00:00,Mixed,1.0362,13.84,0,0.4103352,0
2024-01-08 18:00:00,Mixed,0.8490000000000001,13.36,0,0.336204,0
2024-01-08 19:00:00,Mixed,0.7052,13.740000000000002,0,0.27925920000000004,0
2024-01-08 20:00:00,Mixed,0.34340000000000004,9.86,0,0.1359864,0
2024-01-08 21:00:00,Mixed,0.6662,9.16,0,0.2638152,0
2024-01-08 22:00:00,Mixed,0.5006,7.66,0,0.1982376,0
2024-01-08 23:00:00,Mixed,0.4304,8.28,0,0.1704384,0
2024-01-09 00:00:00,Mixed,0.6152,5.54,0,0.24361919999999998,0
2024-01-09 01:00:00,Mixed,0.348,5.42,0,0.13780799999999999,0
2024-01-09 02:00:00,Mixed,0.3454,4.22,0,0.1367784,0
2024-01-09 03:00:00,Mixed,0.24659999999999999,6.24,0,0.0976536,0
2024-01-09 04:00:00,Mixed,0.27680000000000005,2.42,0,0.10961280000000002,0
2024-01-09 05:00:00,Mixed,0.4114,5.68,0,0.1629144,0
2024-01-09 06:00:00,Mixed,0.8453999999999999,6.140000000000001,0,0.3347784,0
2024-01-09 07:00:00,Mixed,1.088,6.739999999999999,0,0.430848,0
2024-01-09 08:00:00,Mixed,1.1888,7.58,0,0.47076480000000004,0
2024-01-09 09:00:00,Mixed,1.0053999999999998,8.14,0,0.39813839999999995,0
2024-01-09 10:00:00,Mixed,0.9278,10.14,0,0.3674088,0
2024-01-09 11:00:00,Mixed,0.7878000000000001,11.8,0,0.31196880000000005,0
2024-01-09 12:00:00,Mixed,0.7134,13.84,0,0.2825064,0
2024-01-09 13:00:00,Mixed,0.7829999999999999,14.5,0,0.310068,0
2024-01-09 14:00:00,Mixed,0.6416,14.920000000000002,0,0.25407359999999996,0
2024-01-09 15:00:00,Mixed,0.8054,15.02,0,0.3189384,0
2024-01-09 16:00:00,Mixed,0.7346,16.1,0,0.29090160000000004,0
2024-01-09 17:00:00,Mixed,0.8863999999999999,15.18,0,0.35101439999999995,0
2024-01-09 18:00:00,Mixed,0.7158,13.04,0,0.2834568,0
2024-01-09 19:00:00,Mixed,0.6112,10.219999999999999,0,0.24203519999999998,0
2024-01-09 20:00:00,Mixed,0.5680000000000001,12.559999999999999,0,0.22492800000000002,0
2024-01-09 21:00:00,Mixed,0.5168,9.2,0,0.20465280000000002,0
2024-01-09 22:00:00,Mixed,0.5252,8.120000000000001,0,0.2079792,0
2024-01-09 23:00:00,Mixed,0.4172,6.9,0,0.16521120000000003,0
2024-01-10 00:00:00,Mixed,0.5864,5.88,0,0.23221440000000002,0
2024-01-10 01:00:00,Mixed,0.43160000000000004,6.08,0,0.1709136,0
2024-01-10 02:00:00,Mixed,0.3978,6.54,0,0.1575288,0
2024-01-10 03:00:00,Mixed,0.2324,3.7,0,0.0920304,0
2024-01-10 04:00:00,Mixed,0.351,3.22,0,0.13899599999999998,0
2024-01-10 05:00:00,Mixed,0.48440000000000005,4.78,0,0.1918224,0
2024-01-10 06:00:00,Mixed,0.7114,6.24,0,0.28171440000000003,0
2024-01-10 07:00:00,Mixed,1.0051999999999999,8.48,0,0.3980592,0
2024-01-10 08:00:00,Mixed,1.1942,8.9,0,0.47290319999999997,0
2024-01-10 09:00:00,Mixed,1.0092,10.84,0,0.39964320000000003,0
2024-01-10 10:00:00,Mixed,0.7798,11.04,0,0.30880080000000004,0
2024-01-10 11:00:00,Mixed,0.7694000000000001,12.4,0,0.3046824,0
2024-01-10 12:00:00,Mixed,0.6906000000000001,12.379999999999999,0,0.27347760000000004,0
2024-01-10 13:00:00,Mixed,0.6728000000000001,14.379999999999999,0,0.2664288,0
2024-01-10 14:00:00,Mixed,0.6494000000000001,15.12,0,0.25716240000000007,0
2024-01-10 15:00:00,Mixed,0.8353999999999999,12.440000000000001,0,0.3308184,0
2024-01-10 16:00:00,Mixed,0.9611999999999999,12.48,0,0.3806352,0
2024-01-10 17:00:00,Mixed,1.0282,14.200000000000001,0,0.4071672,0
2024-01-10 18:00:00,Mixed,0.8802,11.84,0,0.34855919999999996,0
2024-01-10 19:00:00,Mixed,0.6971999999999999,11.579999999999998,0,0.2760912,0
2024-01-10 20:00:00,Mixed,0.4742,12.02,0,0.18778319999999998,0
2024-01-10 21:00:00,Mixed,0.5456,9.28,0,0.2160576,0
2024-01-10 22:00:00,Mixed,0.5722,9.120000000000001,0,0.22659120000000002,0
2024-01-10 23:00:00,Mixed,0.41319999999999996,8.46,0,0.1636272,0
2024-01-11 00:00:00,Mixed,0.5691999999999999,5.5600000000000005,0,0.22540319999999997,0
2024-01-11 01:00:00,Mixed,0.4574,5.539999999999999,0,0.18113039999999997,0
2024-01-11 02:00:00,Mixed,0.3152,4.02,0,0.12481919999999999,0
2024-01-11 03:00:00,Mixed,0.34,6.4399999999999995,0,0.13464,0
2024-01-11 04:00:00,Mixed,0.3032,4.640000000000001,0,0.12006720000000001,0
2024-01-11 05:00:00,Mixed,0.39,5.34,0,0.15444,0
2024-01-11 06:00:00,Mixed,0.8775999999999999,7.76,0,0.34752959999999994,0
2024-01-11 07:00:00,Mixed,1.1286,6.9399999999999995,0,0.44692560000000003,0
2024-01-11 08:00:00,Mixed,1.1358000000000001,8.959999999999999,0,0.44977680000000003,0
2024-01-11 09:00:00,Mixed,0.9885999999999999,9.92,0,0.3914856,0
2024-01-11 10:00:00,Mixed,0.8948,11.059999999999999,0,0.3543408,0
2024-01-11 11:00:00,Mixed,0.8738000000000001,11.559999999999999,0,0.3460248,0
2024-01-11 12:00:00,Mixed,0.8162,14.14,0,0.32321520000000004,0
2024-01-11 13:00:00,Mixed,0.77,12.82,0,0.30492,0
2024-01-11 14:00:00,Mixed,0.7196,13.899999999999999,0,0.28496160000000004,0
2024-01-11 15:00:00,Mixed,0.7558,14.559999999999999,0,0.29929680000000003,0
2024-01-11 16:00:00,Mixed,0.8504,13.940000000000001,0,0.3367584,0
2024-01-11 17:00:00,Mixed,0.9304,13.82,0,0.3684384,0
2024-01-11 18:00:00,Mixed,0.8348000000000001,12.86,0,0.3305808,0
2024-01-11 19:00:00,Mixed,0.6930000000000001,13.920000000000002,0,0.274428,0
2024-01-11 20:00:00,Mixed,0.5358,11.02,0,0.21217680000000003,0
2024-01-11 21:00:00,Mixed,0.4662,9.46,0,0.18461519999999998,0
2024-01-11 22:00:00,Mixed,0.4586,6.9399999999999995,0,0.1816056,0
2024-01-11 23:00:00,Mixed,0.4628,7.619999999999999,0,0.1832688,0
2024-01-12 00:00:00,Mixed,0.4694,5.9799999999999995,0,0.1858824,0
2024-01-12 01:00:00,Mixed,0.4556,4.46,0,0.18041759999999998,0
2024-01-12 02:00:00,Mixed,0.2972,5.58,0,0.11769120000000001,0
2024-01-12 03:00:00,Mixed,0.28200000000000003,6.32,0,0.11167200000000001,0
2024-01-12 04:00:00,Mixed,0.26380000000000003,4.28,0,0.10446480000000001,0
2024-01-12 05:00:00,Mixed,0.383,7.3,0,0.151668,0
2024-01-12 06:00:00,Mixed,0.747,6.619999999999999,0,0.295812,0
2024-01-12 07:00:00,Mixed,1.1096,8.18,0,0.43940159999999995,0
2024-01-12 08:00:00,Mixed,1.1696,10.26,0,0.46316159999999995,0
2024-01-12 09:00:00,Mixed,1.0196,9.86,0,0.40376160000000005,0
2024-01-12 10:00:00,Mixed,0.8151999999999999,9.42,0,0.3228192,0
2024-01-12 11:00:00,Mixed,0.896,11.74,0,0.354816,0
2024-01-12 12:00:00,Mixed,0.7412,14.26,0,0.2935152,0
2024-01-12 13:00:00,Mixed,0.8438,13.579999999999998,0,0.33414479999999996,0
2024-01-12 14:00:00,Mixed,0.7134,15.24,0,0.2825064,0
2024-01-12 15:00:00,Mixed,0.7382,14.7,0,0.2923272,0
2024-01-12 16:00:00,Mixed,0.956,14.68,0,0.37857599999999997,0
2024-01-12 17:00:00,Mixed,0.9341999999999999,13.72,0,0.36994319999999997,0
2024-01-12 18:00:00,Mixed,0.7766,14.66,0,0.30753359999999996,0
2024-01-12 19:00:00,Mixed,0.5691999999999999,12.780000000000001,0,0.22540319999999997,0
2024-01-12 20:00:00,Mixed,0.5718,10.100000000000001,0,0.2264328,0
2024-01-12 21:00:00,Mixed,0.4376,11.580000000000002,0,0.17328960000000002,0
2024-01-12 22:00:00,Mixed,0.41459999999999997,8.92,0,0.16418159999999998,0
2024-01-12 23:00:00,Mixed,0.2338,6.9,0,0.0925848,0
2024-01-13 00:00:00,Mixed,0.4272,5.0,0,0.1691712,0
2024-01-13 01:00:00,Mixed,0.5002,4.8999999999999995,0,0.19807919999999998,0
2024-01-13 02:00:00,Mixed,0.2864,6.74,0,0.1134144,0
2024-01-13 03:00:00,Mixed,0.2846,3.3999999999999995,0,0.11270160000000001,0
2024-01-13 04:00:00,Mixed,0.2764,3.68,0,0.1094544,0
2024-01-13 05:00:00,Mixed,0.2786,6.359999999999999,0,0.11032560000000001,0
2024-01-13 06:00:00,Mixed,0.48519999999999996,8.74,0,0.19213919999999998,0
2024-01-13 07:00:00,Mixed,0.8882,10.219999999999999,0,0.35172719999999996,0
2024-01-13 08:00:00,Mixed,0.7472,8.8,0,0.29589119999999997,0
2024-01-13 09:00:00,Mixed,0.6132,9.96,0,0.24282719999999997,0
2024-01-13 10:00:00,Mixed,0.5609999999999999,11.78,0,0.22215599999999996,0
2024-01-13 11:00:00,Mixed,0.4716,12.879999999999999,0,0.18675360000000002,0
2024-01-13 12:00:00,Mixed,0.3106,13.64,0,0.12299759999999998,0
2024-01-13 13:00:00,Mixed,0.5035999999999999,14.040000000000001,0,0.19942559999999998,0
2024-01-13 14:00:00,Mixed,0.382,15.0,0,0.151272,0
2024-01-13 15:00:00,Mixed,0.389,15.6,0,0.15404400000000001,0
2024-01-13 16:00:00,Mixed,0.4492,16.16,0,0.1778832,0
2024-01-13 17:00:00,Mixed,0.6145999999999999,12.36,0,0.24338159999999998,0
2024-01-13 18:00:00,Mixed,0.6839999999999999,13.600000000000001,0,0.270864,0
2024-01-13 19:00:00,Mixed,0.5396,12.34,0,0.21368159999999997,0
2024-01-13 20:00:00,Mixed,0.476,10.96,0,0.18849599999999997,0
2024-01-13 21:00:00,Mixed,0.503,8.86,0,0.19918799999999998,0
2024-01-13 22:00:00,Mixed,0.43639999999999995,8.66,0,0.17281439999999998,0
2024-01-13 23:00:00,Mixed,0.36079999999999995,7.12,0,0.14287679999999997,0
2024-01-14 00:00:00,Mixed,0.34940000000000004,6.74,0,0.1383624,0
2024-01-14 01:00:00,Mixed,0.2538,5.26,0,0.10050480000000002,0
2024-01-14 02:00:00,Mixed,0.23319999999999996,5.699999999999999,0,0.09234719999999999,0
2024-01-14 03:00:00,Mixed,0.134,4.96,0,0.053064,0
2024-01-14 04:00:00,Mixed,0.267,4.84,0,0.10573199999999999,0
2024-01-14 05:00:00,Mixed,0.239,5.3,0,0.09464399999999999,0
2024-01-14 06:00:00,Mixed,0.6834,5.640000000000001,0,0.2706264,0
2024-01-14 07:00:00,Mixed,0.7263999999999999,7.22,0,0.2876544,0
2024-01-14 08:00:00,Mixed,0.7912,8.32,0,0.3133152,0
2024-01-14 09:00:00,Mixed,0.7222000000000001,10.02,0,0.28599120000000006,0
2024-01-14 10:00:00,Mixed,0.41180000000000005,10.379999999999999,0,0.16307280000000002,0
2024-01-14 11:00:00,Mixed,0.523,13.860000000000001,0,0.20710800000000001,0
2024-01-14 12:00:00,Mixed,0.397,13.82,0,0.15721200000000002,0
2024-01-14 13:00:00,Mixed,0.46240000000000003,14.739999999999998,0,0.18311040000000003,0
2024-01-14 14:00:00,Mixed,0.4188,13.940000000000001,0,0.1658448,0
2024-01-14 15:00:00,Mixed,0.3134,17.06,0,0.1241064,0
2024-01-14 16:00:00,Mixed,0.6714,15.899999999999999,0,0.26587439999999996,0
2024-01-14 17:00:00,Mixed,0.7316,13.759999999999998,0,0.28971359999999996,0
2024-01-14 18:00:00,Mixed,0.713,12.92,0,0.282348,0
2024-01-14 19:00:00,Mixed,0.6854,11.42,0,0.2714184,0
2024-01-14 20:00:00,Mixed,0.48519999999999996,12.16,0,0.19213919999999998,0
2024-01-14 21:00:00,Mixed,0.4922,9.739999999999998,0,0.1949112,0
2024-01-14 22:00:00,Mixed,0.4284,9.22,0,0.1696464,0
2024-01-14 23:00:00,Mixed,0.34940000000000004,5.0,0,0.1383624,0
2024-01-15 00:00:00,Mixed,0.493,7.0200000000000005,0,0.195228,0
2024-01-15 01:00:00,Mixed,0.3416,4.619999999999999,0,0.13527360000000002,0
2024-01-15 02:00:00,Mixed,0.2774,5.04,0,0.10985039999999999,0
2024-01-15 03:00:00,Mixed,0.2912,5.859999999999999,0,0.1153152,0
2024-01-15 04:00:00,Mixed,0.2542,5.76,0,0.1006632,0
2024-01-15 05:00:00,Mixed,0.3362,3.3,0,0.1331352,0
